record_id,event_type,timestamp_start,timestamp_end,collector_receive_time,ingest_source,schema_version,subscriber_id,account_number,customer_type,enterprise_tenant_id,pii_masked,aaa_session_id,aaa_start_time,aaa_end_time,access_type,bng_id,nas_ip,nas_port,vlan_id,pppoe_session_id,dhcp_lease_id,src_ip,src_port,src_ipv6,src_mac,device_os,device_type,user_agent,dst_ip,dst_port,dst_ipv6,domain,server_asn,server_country,server_city,nat_session_id,nat_public_ip,nat_public_port,nat_pool_id,cgnat_box_id,l3_proto,l4_proto,app_proto,tls_cipher,qos_class,policy_id,policy_action,bytes_up,bytes_down,pkts_up,pkts_down,duration_sec,tcp_syn,tcp_fin,tcp_rst,tcp_retrans,latency_ms,jitter_ms,loss_pct,dns_query,dns_response_ip,dns_rcode,imsi,imei,msisdn,apn,cell_id,pop_id,access_country,access_city,access_longitude,access_latitude,threat_indicator,threat_feed,threat_severity,threat_confidence,service_plan,quota_consumed_mb,billing_rated,warrant_case_id,access_purpose,confidence,deduped,checksum,processing_node,comm_chain
cf6db526-d56f-45eb-bf7d-b91a34c945e8,connection,2025-08-21T05:43:29,2025-08-21T06:15:29,2025-08-21T06:15:33,dpi-delhi-02,1.0,sub_a9dbcfa9,ACCT-211958,Government,ENT-GLOBEX,True,r-4bd004,2025-08-21T05:43:29,2025-08-21T06:15:29,3G,bng-blr-5,11.197.68.41,32211,,pppoe-dfa157,dhcp-f073d4,229.67.64.90,39375,,bf:14:6b:e1:06:4c,Windows,Router,Mozilla/5.0 (Linux; Android 12),99.133.216.211,32794,,cdn.stark.in,33903,UK,London,nat-25bf5f,8.7.110.22,28767,pool-16,cgn-7,IPv4,UDP,KERBEROS,TLS1.3-AES256-GCM,BE,pol-418,allow,443654,30589953,211801,339999,646,5,15,1,18,97.27,5.03,1.29,,248.240.65.98,NOERROR,,,,,,pop-DEL,IN,Delhi,75.64632556,15.20933006,botnet,,0,0.21,Enterprise-1G,179002,True,,streaming,0.7,False,9b72186a5c584a0a8d17934085493e3e,proc-delhi-01,229.67.64.90 -> 150.228.97.133 -> 99.133.216.211
dca6feed-4063-4587-973f-4b8cc8dd111e,connection,2025-08-21T12:45:53,2025-08-21T13:08:53,2025-08-21T13:09:14,dpi-blr-03,1.0,sub_9c83b109,ACCT-592883,Enterprise,ENT-GLOBEX,True,r-24c8b8,2025-08-21T12:45:53,2025-08-21T13:08:53,5G,bng-del-5,38.116.116.121,23800,,pppoe-779681,dhcp-11d847,212.63.71.57,26553,,6b:24:20:5c:86:35,Windows,Mobile,Mozilla/5.0 (Linux; Android 12),222.152.25.168,20208,,test.net,16719,AU,Sydney,nat-437c42,1.144.14.47,26733,pool-2,cgn-2,IPv4,UDP,KERBEROS,TLS1.3-CHACHA20,EF,pol-342,allow,8887003,31530069,378195,127509,815,18,5,0,2,54.79,17.11,1.52,,218.97.37.67,NOERROR,,,,,,pop-DEL,IN,Bangalore,89.75810062,26.27292164,,,3,0.23,Enterprise-1G,88173,False,,streaming,0.94,False,85e5967bc0b04fe0bd46d5d6556a9ffb,proc-blr-03,212.63.71.57 -> 20.25.62.180 -> 222.152.25.168
cfcac0a6-accc-4b2e-a52a-60723a7a9d93,connection,2025-08-22T04:02:37,2025-08-22T04:37:37,2025-08-22T04:37:44,dpi-delhi-02,1.0,sub_381bac65,ACCT-218132,Government,ENT-GLOBEX,True,r-d77641,2025-08-22T04:02:37,2025-08-22T04:37:37,4G,bng-blr-1,27.131.52.45,34237,,pppoe-063354,dhcp-0fb87f,245.71.248.103,57566,,1a:7e:2f:da:31:64,Android,Mobile,curl/8.0.1,208.2.221.20,43761,,cdn.soylent.co,11600,IN,Delhi,nat-68c23b,26.30.147.147,53181,pool-5,cgn-5,IPv4,UDP,MQTT,TLS1.3-CHACHA20,BE,pol-477,allow,5925620,48992198,407451,216676,312,24,24,3,13,85.33,9.8,2.97,,251.172.15.207,SERVFAIL,,,,,,pop-BLR,IN,Delhi,76.24546889,15.60137462,,,3,0.25,Retail-100M,113512,True,,internet,0.93,False,7e7751a90c9b46a08e3ec9fb0383e872,proc-blr-03,245.71.248.103 -> 7.196.154.67 -> 208.2.221.20
26ac033a-c875-41fb-a69a-d81f36a4dd6f,connection,2025-08-21T01:55:12,2025-08-21T02:26:12,2025-08-21T02:26:40,dpi-blr-03,1.0,sub_00f627e4,ACCT-219676,Enterprise,ENT-GLOBEX,True,r-678595,2025-08-21T01:55:12,2025-08-21T02:26:12,4G,bng-mum-4,85.70.129.191,37387,,pppoe-186ea1,dhcp-bd258f,71.70.14.209,39943,,8a:3d:f7:77:2a:42,Android,Mobile,curl/8.0.1,68.233.10.63,13810,,cdn.soylent.co,38370,AU,Mumbai,nat-8d4979,185.29.184.159,5597,pool-2,cgn-7,IPv4,TCP,HTTP2,TLS1.3-CHACHA20,EF,pol-783,rate_limit,44522799,25424697,113026,24639,2156,18,43,9,11,40.41,2.2,0.89,,47.82.136.153,NOERROR,,,,,,pop-DEL,IN,Bangalore,89.37063618,24.85884512,,,0,0.37,Retail-100M,95858,False,,internet,0.69,False,f547009163db46d3aae11fa422a898a3,proc-delhi-01,71.70.14.209 -> 142.128.189.196 -> 68.233.10.63
8952576e-985f-4557-a691-81533263fbf6,connection,2025-08-21T09:45:50,2025-08-21T10:35:50,2025-08-21T10:36:11,dpi-mumbai-01,1.0,sub_26ac932b,ACCT-461895,Enterprise,ENT-GLOBEX,True,r-44465b,2025-08-21T09:45:50,2025-08-21T10:35:50,4G,bng-del-1,99.13.198.85,33759,,pppoe-3008fb,dhcp-afb317,100.107.248.57,59894,,7a:21:10:97:21:66,Windows,Laptop,curl/8.0.1,158.104.5.247,57398,,cdn.soylent.co,10134,UK,Mumbai,nat-52a15f,141.254.155.191,63764,pool-15,cgn-9,IPv6,UDP,MQTT,TLS1.3-AES256-GCM,BE,pol-391,allow,28449599,44148994,343518,299076,3602,11,43,4,16,86.44,12.86,2.51,,153.171.78.174,SERVFAIL,,,,,,pop-MUM,IN,Mumbai,76.89553596,23.60955272,phishing,,0,0.5,Govt-500M,93370,True,,internet,0.8,True,f32af0e49fb6437aa544a7f26f869d56,proc-blr-03,100.107.248.57 -> 176.194.43.84 -> 158.104.5.247
036aff8a-0eb3-48a3-9d2f-74b722c6f692,policy_match,2025-08-21T19:00:47,2025-08-21T19:02:47,2025-08-21T19:03:02,dpi-delhi-02,1.0,sub_d1d7f1cb,ACCT-666056,Individual,ENT-GLOBEX,True,r-d2b71c,2025-08-21T19:00:47,2025-08-21T19:02:47,3G,bng-blr-2,186.84.68.77,43039,,pppoe-9fc8de,dhcp-d3eee8,199.129.243.129,20733,,20:c8:12:9f:95:92,iOS,Router,curl/8.0.1,40.27.99.93,26250,,cdn.soylent.co,15575,US,Delhi,nat-df309b,198.172.153.107,58961,pool-2,cgn-3,IPv4,QUIC,KERBEROS,TLS1.3-AES256-GCM,BE,pol-397,rate_limit,48213171,24742298,394397,170381,2147,19,5,9,0,97.11,8.97,2.13,,62.12.190.38,NXDOMAIN,,,,,,pop-MUM,IN,Bangalore,85.28061664,20.46972336,,,3,0.8,Enterprise-1G,195254,False,,streaming,0.94,False,149bf90c4d404dfb98c8bde1d20269ac,proc-blr-03,199.129.243.129 -> 18.192.88.166 -> 40.27.99.93
cc8db96e-8ec6-4c52-a82b-27846609a5b0,policy_match,2025-08-20T13:01:00,2025-08-20T13:52:00,2025-08-20T13:52:06,dpi-delhi-02,1.0,sub_2e9ba1c6,ACCT-717617,Individual,ENT-GLOBEX,True,r-5f1488,2025-08-20T13:01:00,2025-08-20T13:52:00,5G,bng-blr-4,201.10.113.31,11341,,pppoe-ae040c,dhcp-d94909,150.15.75.173,6289,,bc:21:d2:7c:3e:35,Linux,Laptop,Mozilla/5.0 (Linux; Android 12),24.166.41.66,23593,,cdn.soylent.co,48355,AU,Delhi,nat-79a4de,171.97.127.249,27422,pool-4,cgn-1,IPv6,TCP,MQTT,TLS1.3-AES256-GCM,EF,pol-968,allow,47476630,29189877,254833,308206,1560,35,42,4,16,68.02,11.7,3.78,,148.111.63.82,NOERROR,,,,,,pop-MUM,IN,Bangalore,78.24124844,23.26126949,phishing,,1,0.23,Retail-100M,187784,False,,internet,0.63,False,0984ccbc93b34a4c9374ab5ec6dd6198,proc-blr-03,150.15.75.173 -> 152.152.159.85 -> 24.166.41.66
00ab7ce8-5ea1-4ad2-8761-ccc5f46d30c7,connection,2025-08-21T19:11:35,2025-08-21T19:24:35,2025-08-21T19:24:48,dpi-blr-03,1.0,sub_ebdcf6e6,ACCT-332968,Enterprise,ENT-GLOBEX,True,r-0015db,2025-08-21T19:11:35,2025-08-21T19:24:35,4G,bng-mum-3,97.116.41.37,11822,,pppoe-797cbb,dhcp-c71958,173.84.50.55,48957,,9b:c5:4f:e3:e2:b1,iOS,Mobile,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),92.133.5.70,42055,,cdn.soylent.co,49401,UK,Mumbai,nat-b88ead,22.14.230.255,43052,pool-12,cgn-4,IPv6,QUIC,HTTP2,TLS1.3-AES256-GCM,BE,pol-610,block,30592965,24696970,86461,265390,652,2,34,0,20,90.27,6.54,4.86,,146.2.230.91,SERVFAIL,,,,,,pop-BLR,IN,Delhi,87.75304113,27.61666006,,,1,0.99,Enterprise-1G,87886,False,,streaming,0.56,True,ee7b66d1496b4ea6a49c43fa1317cf06,proc-mumbai-02,173.84.50.55 -> 242.21.125.56 -> 92.133.5.70
70be4a6e-74dc-4381-9844-188f8a331c3e,connection,2025-08-20T22:14:36,2025-08-20T22:37:36,2025-08-20T22:37:50,dpi-blr-03,1.0,sub_5ecb1e15,ACCT-227624,Enterprise,ENT-GLOBEX,True,r-d79513,2025-08-20T22:14:36,2025-08-20T22:37:36,5G,bng-mum-4,155.21.100.78,56253,,pppoe-2066ff,dhcp-e575bb,27.51.8.186,14812,,f9:da:73:75:6b:d1,Android,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),62.28.120.4,64304,,cdn.soylent.co,11152,US,Delhi,nat-0113a2,132.93.176.199,35007,pool-19,cgn-5,IPv6,TCP,HTTP2,TLS1.3-CHACHA20,EF,pol-904,rate_limit,9419337,4921783,56081,104768,3946,50,6,1,15,56.68,10.9,1.37,,252.126.135.71,NXDOMAIN,,,,,,pop-BLR,IN,Delhi,76.08352599,15.25402782,,,1,0.36,Govt-500M,6237,False,,gaming,0.91,False,3f8d9e4326a348378e924e2a952a93cb,proc-mumbai-02,27.51.8.186 -> 24.108.233.81 -> 62.28.120.4
39865c38-9798-407e-ae46-facdbef17bb2,policy_match,2025-08-22T01:53:35,2025-08-22T02:20:35,2025-08-22T02:21:01,dpi-delhi-02,1.0,sub_e6344801,ACCT-295599,Enterprise,ENT-GLOBEX,True,r-14a329,2025-08-22T01:53:35,2025-08-22T02:20:35,3G,bng-del-1,5.160.184.67,32113,,pppoe-018edd,dhcp-22dc20,116.105.185.23,58923,,34:bc:fa:49:8d:a9,Android,Mobile,Mozilla/5.0 (Linux; Android 12),16.238.243.37,18535,,cdn.soylent.co,40647,UK,Delhi,nat-ffd79e,5.123.89.11,11070,pool-18,cgn-2,IPv6,QUIC,HTTP2,TLS1.3-AES256-GCM,BE,pol-397,block,152141,47596151,395084,42088,3244,17,3,5,4,51.34,3.5,3.7,,134.40.42.99,NOERROR,,,,,,pop-MUM,IN,Delhi,80.78784542,18.42737991,phishing,,2,0.02,Retail-100M,62183,False,,gaming,0.96,False,986dd7b66bff4d46b02f394375391a15,proc-mumbai-02,116.105.185.23 -> 31.169.102.96 -> 16.238.243.37
657bfac9-1f82-43c9-99aa-601eef985c6b,connection,2025-08-21T12:48:41,2025-08-21T12:56:41,2025-08-21T12:57:10,dpi-blr-03,1.0,sub_08128caf,ACCT-563643,Enterprise,ENT-GLOBEX,True,r-27bf14,2025-08-21T12:48:41,2025-08-21T12:56:41,4G,bng-del-5,113.146.240.241,38375,,pppoe-230375,dhcp-da21ee,91.85.155.214,53369,,4a:1b:0a:51:19:27,Windows,Router,curl/8.0.1,53.206.59.231,48182,,cdn.stark.in,27812,IN,London,nat-545498,210.96.190.39,22975,pool-8,cgn-2,IPv4,TCP,HTTP2,TLS1.3-CHACHA20,BE,pol-375,block,40213766,27766936,265718,6487,3024,42,0,0,20,55.06,5.84,2.48,,179.102.230.80,SERVFAIL,,,,,,pop-MUM,IN,Pune,79.78472868,24.59779702,botnet,,1,0.48,Govt-500M,136455,False,,internet,0.95,True,56514d5abe55423382203192f5c34872,proc-mumbai-02,91.85.155.214 -> 203.142.97.15 -> 53.206.59.231
f697ac9d-3402-4b5f-a2f5-d90d2b311c5d,flow_log,2025-08-22T12:16:23,2025-08-22T12:40:23,2025-08-22T12:40:25,dpi-blr-03,1.0,sub_0ae876b0,ACCT-959627,Enterprise,ENT-GLOBEX,True,r-e85ab3,2025-08-22T12:16:23,2025-08-22T12:40:23,5G,bng-mum-2,104.19.31.39,27970,,pppoe-e3f195,dhcp-047c29,10.131.41.62,58325,,1c:17:e7:41:e8:8f,Android,Mobile,curl/8.0.1,140.199.44.65,19779,,cdn.soylent.co,22201,US,Sydney,nat-c2e809,49.114.44.173,54092,pool-7,cgn-5,IPv6,TCP,MQTT,TLS1.3-CHACHA20,BE,pol-108,rate_limit,37509836,28584484,311883,73944,3199,49,19,7,1,71.4,5.59,3.35,,50.199.184.71,SERVFAIL,,,,,,pop-MUM,IN,Pune,84.287195,26.3672386,botnet,,3,0.18,Retail-100M,128598,True,,streaming,0.63,True,4868aeb030ca453fb2cbc199a5ee7780,proc-blr-03,10.131.41.62 -> 207.87.34.137 -> 140.199.44.65
fab07e15-5fda-4219-a82b-d7c8816523b0,flow_log,2025-08-20T18:23:46,2025-08-20T18:32:46,2025-08-20T18:33:03,dpi-blr-03,1.0,sub_9c768735,ACCT-167029,Government,ENT-GLOBEX,True,r-0ae434,2025-08-20T18:23:46,2025-08-20T18:32:46,4G,bng-mum-4,44.148.60.83,35748,,pppoe-471e8c,dhcp-c820a4,136.224.120.178,29542,,84:c1:13:20:65:7f,Linux,Mobile,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),179.44.60.14,62241,,test.net,24732,UK,Mumbai,nat-36d6d3,1.57.41.221,43154,pool-14,cgn-2,IPv4,QUIC,KERBEROS,TLS1.3-AES256-GCM,BE,pol-105,block,44589197,46951338,250538,139413,348,24,0,0,1,22.94,12.62,2.04,,68.244.87.80,NOERROR,,,,,,pop-MUM,IN,Bangalore,74.66576376,22.23809366,phishing,,2,0.43,Enterprise-1G,135321,True,,internet,0.52,True,0ddb2304ee4c49ca999a33dcf5611cd6,proc-blr-03,136.224.120.178 -> 138.133.38.166 -> 179.44.60.14
7a7bb800-56e4-4877-90e1-c7e88bc4bd06,connection,2025-08-21T18:31:23,2025-08-21T19:00:23,2025-08-21T19:00:45,dpi-mumbai-01,1.0,sub_e54a3be8,ACCT-361570,Government,ENT-GLOBEX,True,r-1f0afb,2025-08-21T18:31:23,2025-08-21T19:00:23,5G,bng-del-3,168.30.174.22,31297,,pppoe-b8bc8f,dhcp-015445,178.119.21.143,15082,,3b:fd:a0:e6:cf:e7,Linux,Router,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),232.209.246.47,43368,,test.net,35507,IN,London,nat-41495c,194.160.111.233,16784,pool-4,cgn-5,IPv6,UDP,MQTT,TLS1.3-CHACHA20,BE,pol-943,rate_limit,24160447,14210395,107581,338282,2807,31,33,3,17,36.44,17.18,1.66,,165.46.22.40,NXDOMAIN,,,,,,pop-MUM,IN,Delhi,75.06082695,25.42075365,,,0,0.18,Govt-500M,17080,False,,internet,0.73,True,c33e53cb43294bb88b3faf5bd683eaed,proc-blr-03,178.119.21.143 -> 190.43.55.242 -> 232.209.246.47
af85e1c1-0ab2-4345-90f7-80e86803f235,flow_log,2025-08-22T07:00:07,2025-08-22T07:32:07,2025-08-22T07:32:13,dpi-delhi-02,1.0,sub_fd3f6a8b,ACCT-439589,Individual,ENT-GLOBEX,True,r-a0ff92,2025-08-22T07:00:07,2025-08-22T07:32:07,3G,bng-del-2,164.225.101.193,47567,,pppoe-b7e9df,dhcp-a1270b,239.115.107.131,60445,,fb:12:3f:34:c3:48,iOS,Mobile,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),231.185.237.247,2010,,cdn.stark.in,46097,IN,Mumbai,nat-7ec772,135.70.166.238,59490,pool-7,cgn-4,IPv6,UDP,KERBEROS,TLS1.3-CHACHA20,EF,pol-464,allow,42217308,49948546,475764,56527,468,14,19,6,2,91.29,6.36,4.05,,228.91.59.97,SERVFAIL,,,,,,pop-DEL,IN,Delhi,82.10058871,16.10287082,botnet,,1,0.23,Govt-500M,15701,True,,gaming,0.6,False,4965bc460c9b400cb94ae09aebd4b67d,proc-blr-03,239.115.107.131 -> 147.118.164.115 -> 231.185.237.247
b2624d30-54fb-48c9-8748-35b404798f6b,policy_match,2025-08-21T03:10:07,2025-08-21T03:43:07,2025-08-21T03:43:20,dpi-mumbai-01,1.0,sub_ca0aeb78,ACCT-899857,Government,ENT-GLOBEX,True,r-0e2fae,2025-08-21T03:10:07,2025-08-21T03:43:07,5G,bng-mum-3,227.243.214.187,37957,,pppoe-18bbbb,dhcp-9d024a,65.33.222.191,27831,,b2:d6:d7:fb:e5:ea,iOS,Router,curl/8.0.1,59.72.15.152,31088,,cdn.stark.in,56959,AU,Sydney,nat-2ea7f0,23.70.109.75,37975,pool-12,cgn-9,IPv4,TCP,HTTP2,TLS1.3-CHACHA20,EF,pol-950,allow,12559726,17147631,308643,69184,498,8,40,7,3,80.45,15.47,3.03,,240.209.60.107,SERVFAIL,,,,,,pop-DEL,IN,Delhi,79.46431469,18.0558806,,,1,0.53,Retail-100M,121251,False,,streaming,0.52,True,e777c8b7412e4cbeafe3140fd4f19a76,proc-delhi-01,65.33.222.191 -> 113.76.31.33 -> 59.72.15.152
c0abd4c9-7946-4de1-99d6-b547d5b0d80a,policy_match,2025-08-22T07:53:07,2025-08-22T08:35:07,2025-08-22T08:35:37,dpi-blr-03,1.0,sub_d5272b4b,ACCT-712162,Enterprise,ENT-GLOBEX,True,r-8cd3d1,2025-08-22T07:53:07,2025-08-22T08:35:07,3G,bng-blr-2,2.224.58.234,10113,,pppoe-0f6287,dhcp-948dfb,253.249.236.133,27332,,a8:09:ec:fe:9f:61,Linux,Router,Mozilla/5.0 (Linux; Android 12),57.85.125.196,35674,,example.org,45947,IN,London,nat-f6c88b,154.213.227.60,16027,pool-5,cgn-7,IPv4,QUIC,HTTP2,TLS1.3-CHACHA20,BE,pol-644,block,4133704,31984751,438973,482875,2455,19,0,4,5,87.75,16.9,0.75,,210.102.176.71,SERVFAIL,,,,,,pop-MUM,IN,Bangalore,72.71911438,20.78482739,botnet,,2,0.48,Govt-500M,92291,False,,streaming,0.61,True,e0242a2ffce04fee9cf3ae7982a88c5d,proc-blr-03,253.249.236.133 -> 255.34.30.108 -> 57.85.125.196
147e7bd4-0c4a-4f1b-9f68-ce0d1c21e722,flow_log,2025-08-22T01:47:19,2025-08-22T02:45:19,2025-08-22T02:45:44,dpi-mumbai-01,1.0,sub_0fc00016,ACCT-937476,Enterprise,ENT-GLOBEX,True,r-a743aa,2025-08-22T01:47:19,2025-08-22T02:45:19,5G,bng-del-3,191.126.70.158,59347,,pppoe-c2df78,dhcp-ba061f,42.174.151.58,49029,,21:94:98:ba:fc:e9,Android,Mobile,Mozilla/5.0 (Linux; Android 12),29.204.137.85,4117,,test.net,39329,UK,Delhi,nat-9664a0,181.163.131.35,3093,pool-19,cgn-10,IPv4,UDP,HTTP2,TLS1.3-CHACHA20,BE,pol-609,allow,20645164,36213501,203257,141100,1064,46,46,10,8,73.12,3.19,2.56,,224.82.94.81,SERVFAIL,,,,,,pop-DEL,IN,Bangalore,84.01172908,21.445508,phishing,,1,0.76,Govt-500M,164447,False,,internet,0.91,False,ce517ef0a6614508828f5decf046d883,proc-delhi-01,42.174.151.58 -> 182.36.173.221 -> 29.204.137.85
f8d87536-734d-4f01-866d-ec502ed6cd58,connection,2025-08-22T14:18:41,2025-08-22T14:24:41,2025-08-22T14:25:05,dpi-delhi-02,1.0,sub_37d05a79,ACCT-333892,Individual,ENT-GLOBEX,True,r-9f5742,2025-08-22T14:18:41,2025-08-22T14:24:41,3G,bng-blr-2,68.140.6.89,17100,,pppoe-442742,dhcp-c1f6bb,105.246.64.254,37328,,aa:6a:62:dc:5b:f9,iOS,Laptop,Mozilla/5.0 (Linux; Android 12),101.209.223.118,27452,,example.org,33226,US,Sydney,nat-8047ed,168.255.31.70,13023,pool-12,cgn-7,IPv6,TCP,HTTP2,TLS1.3-CHACHA20,EF,pol-970,rate_limit,9724951,216630,204227,435639,3068,18,43,2,1,58.44,18.29,4.32,,222.170.124.19,NXDOMAIN,,,,,,pop-BLR,IN,Mumbai,83.48842729,27.99270703,botnet,,3,0.25,Govt-500M,140891,False,,internet,0.92,False,347e1ea991a545a1b918b7617df50eda,proc-mumbai-02,105.246.64.254 -> 221.4.198.111 -> 101.209.223.118
7a41afb4-4d09-478d-a275-2755ea5b9a95,connection,2025-08-20T13:37:57,2025-08-20T14:36:57,2025-08-20T14:37:12,dpi-mumbai-01,1.0,sub_87432694,ACCT-482501,Individual,ENT-GLOBEX,True,r-a12871,2025-08-20T13:37:57,2025-08-20T14:36:57,5G,bng-del-2,169.85.134.31,55159,,pppoe-b8bbd6,dhcp-ef12b1,131.228.188.157,1620,,0d:8b:c7:9c:f8:11,Linux,Laptop,Mozilla/5.0 (Linux; Android 12),86.185.234.227,64740,,test.net,50135,UK,Sydney,nat-fdbcd9,167.40.203.132,6580,pool-15,cgn-8,IPv4,UDP,MQTT,TLS1.3-CHACHA20,BE,pol-979,block,5882498,24267396,342129,367455,3004,20,8,3,14,70.75,10.12,1.51,,102.62.17.43,SERVFAIL,,,,,,pop-BLR,IN,Delhi,77.01568783,25.76726637,phishing,,2,0.76,Enterprise-1G,54852,False,,internet,0.94,True,72373208308b463b99038d59d2d016e9,proc-blr-03,131.228.188.157 -> 42.75.153.179 -> 86.185.234.227
598acd57-aa8c-4730-85cb-cf6e9107ef1a,policy_match,2025-08-22T07:08:01,2025-08-22T07:53:01,2025-08-22T07:53:28,dpi-blr-03,1.0,sub_923a6187,ACCT-422206,Government,ENT-GLOBEX,True,r-1ca9b0,2025-08-22T07:08:01,2025-08-22T07:53:01,5G,bng-blr-3,107.211.156.160,18358,,pppoe-f1e938,dhcp-dd8a3d,190.246.238.190,53481,,f8:06:f5:20:57:ff,iOS,Laptop,Mozilla/5.0 (Linux; Android 12),55.190.181.161,17626,,cdn.stark.in,20046,UK,Sydney,nat-5336a6,44.59.151.250,45677,pool-11,cgn-9,IPv4,QUIC,MQTT,TLS1.3-CHACHA20,BE,pol-894,allow,45501127,27658555,320814,323079,1162,46,46,0,12,92.94,12.74,3.56,,255.178.95.76,SERVFAIL,,,,,,pop-BLR,IN,Delhi,84.77306025,25.38268458,botnet,,0,0.5,Retail-100M,162624,False,,internet,0.55,True,903abd483c7d4ba3a4b14cf9b294390f,proc-mumbai-02,190.246.238.190 -> 171.106.154.1 -> 55.190.181.161
5aea2310-31f4-496e-99f7-eaf2e00abbb2,policy_match,2025-08-21T08:31:01,2025-08-21T09:03:01,2025-08-21T09:03:17,dpi-delhi-02,1.0,sub_ae561d84,ACCT-220047,Individual,ENT-GLOBEX,True,r-242823,2025-08-21T08:31:01,2025-08-21T09:03:01,5G,bng-del-5,47.61.151.37,20958,,pppoe-38ae5d,dhcp-a2959c,178.100.139.95,32140,,01:2d:62:7e:d2:41,Windows,Router,curl/8.0.1,17.44.251.105,11531,,example.org,43868,UK,Mumbai,nat-20f89b,18.251.44.213,28776,pool-8,cgn-7,IPv4,UDP,KERBEROS,TLS1.3-AES256-GCM,BE,pol-578,allow,9993178,3299025,119256,401737,2713,3,15,10,17,80.15,19.31,0.96,,86.16.232.75,NXDOMAIN,,,,,,pop-DEL,IN,Pune,82.14314062,24.52486798,botnet,,3,0.23,Govt-500M,194229,False,,gaming,0.92,True,46b94d009fa046cead0ee46e52a7e585,proc-mumbai-02,178.100.139.95 -> 110.126.78.48 -> 17.44.251.105
dd230781-3454-4e9e-a657-9ba41d87216d,policy_match,2025-08-22T07:19:27,2025-08-22T07:56:27,2025-08-22T07:56:57,dpi-delhi-02,1.0,sub_5b804342,ACCT-796059,Enterprise,ENT-GLOBEX,True,r-97ae87,2025-08-22T07:19:27,2025-08-22T07:56:27,5G,bng-del-3,12.253.210.216,30184,,pppoe-d0482f,dhcp-eb2f72,67.12.4.41,22249,,22:5d:0d:82:7e:65,Windows,Mobile,curl/8.0.1,38.238.233.1,42887,,cdn.soylent.co,40595,UK,Delhi,nat-24fe86,97.206.84.131,48362,pool-2,cgn-5,IPv4,QUIC,HTTP2,TLS1.3-CHACHA20,BE,pol-581,allow,24008605,18351158,469850,234511,1050,37,50,7,16,34.95,12.82,0.31,,108.110.143.143,SERVFAIL,,,,,,pop-DEL,IN,Mumbai,85.82277444,26.0742026,,,3,0.32,Retail-100M,53524,False,,streaming,0.59,True,3978cebd62f94151979464acd784e340,proc-blr-03,67.12.4.41 -> 128.72.210.222 -> 38.238.233.1
b4d0a188-471e-4984-9538-8c59e045b95e,policy_match,2025-08-20T17:31:27,2025-08-20T17:52:27,2025-08-20T17:52:28,dpi-blr-03,1.0,sub_fb0bab9f,ACCT-269282,Individual,ENT-GLOBEX,True,r-69fa68,2025-08-20T17:31:27,2025-08-20T17:52:27,5G,bng-blr-5,215.95.94.174,43178,,pppoe-20ffdd,dhcp-da9f14,69.241.166.135,23285,,85:50:88:a4:eb:af,iOS,Laptop,curl/8.0.1,48.235.168.63,64053,,cdn.stark.in,55866,IN,Sydney,nat-21c16c,18.108.118.30,24141,pool-13,cgn-4,IPv4,QUIC,MQTT,TLS1.3-CHACHA20,BE,pol-675,allow,25050421,34499980,156490,326952,2874,0,50,4,2,68.6,10.41,2.25,,246.114.55.248,NXDOMAIN,,,,,,pop-BLR,IN,Delhi,71.95512055,26.30396733,botnet,,1,0.68,Govt-500M,133174,False,,internet,0.6,False,eb57be03e27347d2bf76d0d96888a3ce,proc-blr-03,69.241.166.135 -> 59.93.20.67 -> 48.235.168.63
e719b55b-6811-4ee2-b3a5-92377635820c,connection,2025-08-20T11:14:10,2025-08-20T11:38:10,2025-08-20T11:38:30,dpi-mumbai-01,1.0,sub_116d5dad,ACCT-288870,Government,ENT-GLOBEX,True,r-4dce1a,2025-08-20T11:14:10,2025-08-20T11:38:10,5G,bng-blr-5,20.43.215.4,37676,,pppoe-8ff5f5,dhcp-04f5e4,103.83.183.82,60644,,73:b4:7d:62:9b:d8,Android,Mobile,Mozilla/5.0 (Linux; Android 12),125.249.103.137,1379,,example.org,12871,IN,Mumbai,nat-aed310,135.9.247.137,57667,pool-20,cgn-3,IPv4,UDP,KERBEROS,TLS1.3-AES256-GCM,EF,pol-280,rate_limit,27301942,42176167,226532,410897,1860,35,42,2,11,75.92,16.63,4.38,,128.37.165.7,NXDOMAIN,,,,,,pop-BLR,IN,Pune,85.27486576,17.47743924,,,3,0.8,Govt-500M,28699,False,,streaming,0.74,True,3ded36044d6344fc90fe9fe6fd1032c0,proc-blr-03,103.83.183.82 -> 102.15.92.252 -> 125.249.103.137
